Drug_ID,SMILES,Affinity_Score
Virtual_Drug_05783,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_07211,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07302,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05731,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05760,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_05759,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05755,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_04374,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09421,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02708,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05806,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_05802,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_05798,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07279,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07271,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_01753,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_01749,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05690,NC(=N)c1ccc(cc1)CCCCCO,-5.3
Virtual_Drug_05687,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00442,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_09391,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00431,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00429,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00428,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05752,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_05788,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_07341,NC(=N)c1ccc(cc1)CCCCCCl,-5.3
Virtual_Drug_01787,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_01777,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07371,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07361,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01735,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_01733,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_03662,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_09351,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09350,NC(=N)c1ccc(cc1)CCCCCO,-5.3
Virtual_Drug_09372,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_00445,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_02750,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02743,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05742,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_07351,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01755,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_04404,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03645,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_03643,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03640,NC(=N)c1ccc(cc1)CCCCCCl,-5.3
Virtual_Drug_03638,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03636,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03634,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_04426,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00456,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09355,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05686,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_02767,NC(=N)c1ccc(cc1)CCCCN,-5.3
Virtual_Drug_02764,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02761,NC(=N)c1ccc(cc1)CCCCCCCF,-5.3
Virtual_Drug_02753,NC(=N)c1ccc(cc1)CCCCCCl,-5.3
Virtual_Drug_05708,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07437,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03627,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_03624,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_04448,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_04443,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_04442,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_04440,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09307,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09325,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_05656,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05677,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_07383,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07400,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_07422,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_05619,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.3
Virtual_Drug_02807,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_01681,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_07449,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_04463,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_04455,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09291,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09284,NC(=N)c1ccc(cc1)CCCCN,-5.3
Virtual_Drug_00489,NC(=N)c1ccc(cc1)CCN,-5.3
Virtual_Drug_04419,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_03632,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07418,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05635,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_02799,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07416,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07439,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_07464,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.3
Virtual_Drug_01649,NC(=N)c1ccc(cc1)CCCCCO,-5.3
Virtual_Drug_00511,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_00510,NC(=N)c1ccc(cc1)CCCCCF,-5.3
Virtual_Drug_00508,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_00505,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_00502,NC(=N)c1ccc(cc1)CCCCCF,-5.3
Virtual_Drug_00497,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09269,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03616,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_03612,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05611,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05630,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_01673,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_01665,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_01700,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_06559,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_09872,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09863,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09857,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00110,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00109,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00101,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00099,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09882,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_02358,NC(=N)c1ccc(cc1)CCCCN,-5.3
Virtual_Drug_06487,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_06510,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_06508,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_03884,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_04468,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_03600,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09205,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09229,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00519,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.3
Virtual_Drug_09263,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_02847,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02838,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_05615,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_05613,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01644,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_01638,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_05538,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05568,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07469,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07551,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07546,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07545,NC(=N)c1ccc(cc1)CCN,-5.3
Virtual_Drug_07540,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_05523,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_04508,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09199,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09194,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00542,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00529,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_05564,NC(=N)c1ccc(cc1)CCN,-5.3
Virtual_Drug_05561,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07511,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07506,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_01627,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07558,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07557,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_09167,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00550,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00545,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_03582,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_03576,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_04511,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_07530,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07529,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07524,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_01615,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01605,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_01601,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_04520,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_04519,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_04518,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_03566,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_03564,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03558,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_04532,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09142,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_00563,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_02878,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_02871,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02866,NC(=N)c1ccc(cc1)CCCCCO,-5.3
Virtual_Drug_05551,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05550,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05549,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07562,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03538,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_04576,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_09127,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00590,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00588,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_00582,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09144,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01590,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_01587,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_07577,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01581,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_01580,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01572,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07599,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_07597,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_05508,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_01544,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_01537,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05500,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05493,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_04589,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_04585,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00605,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00594,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_04559,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_04557,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_05535,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_05529,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_01562,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01557,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05479,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05478,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09098,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.3
Virtual_Drug_09094,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_09089,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00618,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00614,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09116,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_04567,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_04566,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_02909,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02905,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_05517,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07662,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07610,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_02922,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_02919,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02916,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_02915,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07706,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_01491,NC(=N)c1ccc(cc1)CCCCCCCCN,-5.3
Virtual_Drug_03506,NC(=N)c1ccc(cc1)CCCCN,-5.3
Virtual_Drug_09049,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00631,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_00629,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09084,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07689,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07686,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_07684,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07709,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05481,NC(=N)c1ccc(cc1)CCN,-5.3
Virtual_Drug_09052,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_04577,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.3
Virtual_Drug_01489,NC(=N)c1ccc(cc1)CCCCN,-5.3
Virtual_Drug_07743,NC(=N)c1ccc(cc1)CCCCCF,-5.3
Virtual_Drug_07735,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07749,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07746,NC(=N)c1ccc(cc1)CCCCCO,-5.3
Virtual_Drug_01481,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01473,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_07773,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05443,NC(=N)c1ccc(cc1)CCN,-5.3
Virtual_Drug_05441,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02944,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05476,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_02926,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05462,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07768,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07792,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07788,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_07787,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_01457,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07805,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_09020,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09010,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_00662,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00657,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09035,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_09028,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09026,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00654,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00695,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00693,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_08981,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_08980,NC(=N)c1ccc(cc1)CCCCCCCF,-5.3
Virtual_Drug_08979,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_08999,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_00684,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_02951,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05453,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_05448,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05446,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_07798,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_01443,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07824,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.3
Virtual_Drug_02940,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_05471,NC(=N)c1ccc(cc1)CCCCCO,-5.3
Virtual_Drug_02968,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07867,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07858,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01413,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_05407,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_04679,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_04674,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_03466,NC(=N)c1ccc(cc1)CCCCCO,-5.3
Virtual_Drug_04642,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07833,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07832,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07827,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07848,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_04700,NC(=N)c1ccc(cc1)CCCCN,-5.3
Virtual_Drug_04708,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03456,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_03452,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_08939,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_08937,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_08933,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_08931,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00714,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00711,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_00705,NC(=N)c1ccc(cc1)CCCCN,-5.3
Virtual_Drug_07898,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_05370,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02974,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_08905,NC(=N)c1ccc(cc1)CCCCCCN,-5.3
Virtual_Drug_08897,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_08919,NC(=N)c1ccc(cc1)CCN,-5.3
Virtual_Drug_08915,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00734,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_00724,NC(=N)c1ccc(cc1)CCCCCO,-5.3
Virtual_Drug_08944,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_05368,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05365,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05364,NC(=N)c1ccc(cc1)CCN,-5.3
Virtual_Drug_03008,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02994,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05385,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05382,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07893,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_04031,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09893,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09892,NC(=N)c1ccc(cc1)CCCCN,-5.3
Virtual_Drug_00090,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09915,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_09914,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_09911,NC(=N)c1ccc(cc1)CCCCCCCCO,-5.3
Virtual_Drug_02304,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_06477,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_06474,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_06465,NC(=N)c1ccc(cc1)CCCCCF,-5.3
Virtual_Drug_02282,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_02281,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02277,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_02274,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_06350,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_01343,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01363,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_07967,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_07966,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_07963,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01353,NC(=N)c1ccc(cc1)CCCCCN,-5.3
Virtual_Drug_01348,NC(=N)c1ccc(cc1)CCO,-5.3
Virtual_Drug_07972,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_08889,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_00744,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_01383,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05329,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_03015,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_05376,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_05316,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_08014,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_08011,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_04816,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_04814,NC(=N)c1ccc(cc1)CCCCO,-5.3
Virtual_Drug_04765,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_03419,NC(=N)c1ccc(cc1)CCCCCCO,-5.3
Virtual_Drug_00756,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.3
Virtual_Drug_03033,NC(=N)c1ccc(cc1)CO,-5.3
Virtual_Drug_03029,NC(=N)c1ccc(cc1)CN,-5.3
Virtual_Drug_05342,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.3
Virtual_Drug_05337,NC(=N)c1ccc(cc1)CN,-5.3
